venue_id,name,normalized_name,primary_category,island,area,discovery_areas,address,latitude,longitude,location_source,phone,whatsapp,email,website,instagram,opening_hours,home_service,facilities,online_booking_available,booking_url,booking_provider,whatsapp_booking,service_count,priced_service_count,duration_service_count,primary_source_url,evidence_count,date_crawled,last_verified,status,confidence_score,marketplace_readiness,missing_fields,duplicates_merged,needs_manual_review,publish_ready,booking_ready,service_data_ready,price_data_ready,merchant_opportunity
obs-cfe10ecd08,reSPAwn Spa Bali,respawn spa bali,wellness_spa,Bali,Canggu,Pererenan,,,,,,6282221634996,,https://respawnspabali.com,,,,,true,https://wa.me/6282221634996,whatsapp,true,67,67,67,https://www.respawnspabali.com/massage-prices,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,85,90,"address,phone,opening_hours",0,,true,true,true,true,
obs-a69f94b020,Tyce Spa Bali,tyce spa bali,wellness_spa,Bali,Pererenan,Pererenan,,,,,6281228633265,6281228633265,,https://tychespabali.com,,,true,,true,https://tychespabali.com/our-treatment#content,website_form,true,85,85,85,https://tychespabali.com/our-treatment,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,85,90,"address,opening_hours",0,,true,true,true,true,
obs-3255a76e2d,Cloud Spa,cloud spa,wellness_spa,Bali,Badung,Seseh,"Jl. Pantai Seseh, Cemagi, banjar, Kabupaten Badung, Bali",,,page_text,6282136227031,,,https://bali-interiors.com,https://www.instagram.com/cloudspa.bali/,,,,,,unknown,,0,0,0,https://www.bali-interiors.com/business-directory/cloud-spa/,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,40,15,"opening_hours,booking_url,services,prices",0,true,true,,,,
obs-cec48c5c75,Air Seseh Recovery Club,air seseh recovery club,wellness_center,Bali,Bali,Seseh,"Bali, Indonesia",,,page_text,6281239863913,6281239863913,,https://airseseh.com,https://www.instagram.com/air.seseh/,,,"dry_sauna,infrared_sauna,cold_plunge",true,https://www.airseseh.com/#,website_form,true,6,0,2,https://www.airseseh.com,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,85,75,"opening_hours,prices",0,,true,,true,,
obs-ceb79f9405,Udara Bali Spa,udara bali spa,day_spa,Bali,Seseh,Seseh,,,,,6287877799970,6287877799970,reservation@udara-bali.com,https://udara-bali.com,https://www.instagram.com/udarabali,Daily 10 am - 9 pm (last treatment starts at 7:45 pm),,"couples_room,private_room,shower,parking",true,https://wa.me/+6287877799970,whatsapp,true,20,20,20,https://www.udara-bali.com/udara-spa-treatments/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,95,address,0,,true,true,true,true,
obs-a4aa109448,Bali Serene Nature,bali serene nature,day_spa,Bali,Seseh,Seseh,,,,,,,,https://baliserenenature.com,,,,,true,https://wa.link/wxb9ux,website_form,true,10,0,2,https://baliserenenature.com/,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,65,60,"address,phone,opening_hours,prices",0,,true,,true,,
obs-e16842e3cc,Wave House Bali,wave house bali,day_spa,Bali,Seseh,Seseh,,,,,,,,https://wavehousebali.com,,,,,true,https://hotels.cloudbeds.com/en/reservation/J7L8UQ#checkin=2026-08-24&checkout=2026-08-25,unknown,,5,0,5,https://wavehousebali.com/post/balinese-spa,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,55,50,"address,phone,opening_hours,prices",0,,true,,true,,
obs-a5eecf05b4,Six Senses Spas,six senses spas,wellness_spa,Bali,Bali,Seseh,,,,,623612090300,,reservations-uluwatu-spa@sixsenses.com,https://sixsenses.com,,Daily 9:00 am to 9:00 pm,,"private_room,sauna,steam_room,pool,jacuzzi",,,website_form,,16,0,0,https://www.sixsenses.com/en/wellness-spa/spa,4,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,60,45,"address,booking_url,prices",0,,true,,true,,
obs-cbd1fa1c2e,SUNDARI Wellness,sundari wellness,wellness_spa,Bali,Seminyak,Seminyak,,,,,,62811365563,,https://sundari-wellness.com,http://instagram.com/sundari.wellness,,,,true,http://sundari-wellness.com/availability/,unknown,true,0,0,0,http://sundari-wellness.com/,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,50,25,"address,phone,opening_hours,services,prices",0,true,true,,,,
obs-460095d02f,Bodyworks Bali,bodyworks bali,day_spa,Bali,Seminyak,Seminyak,,,,,,,,https://bodyworksbali.com,https://www.instagram.com/bodyworksbali/,,,,,,unknown,,13,13,13,https://www.bodyworksbali.com/treatments,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,55,"address,phone,opening_hours,booking_url",0,,true,,true,true,true
obs-ef4c8b12c6,Hotel Indigo Bali Seminyak Beach,hotel indigo bali seminyak beach,wellness_spa,Bali,Seminyak,Seminyak,,,,,623612099999,,hotelindigobali.reservations@ihg.com,https://seminyak.hotelindigo.com,,"Daily 9:00 AM to 9:00 PM, last appointment at 8:00 PM for a 60 minutes treatment",,"couples_room,private_room,shower,sauna,ice_bath,hair_salon",true,https://ap.spatime.com/hibsb361/34467369/home,website_form,,14,0,4,https://seminyak.hotelindigo.com/wellness/sava-spa,3,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,80,75,"address,prices",0,,true,,true,,
obs-06f1fdd9d0,SPA BALI,spa bali,day_spa,Bali,Seminyak,Seminyak,,,,,,628113993700,,https://spabali.co.id,,,,,true,https://spabali.zenoti.com/webstoreNew/services,zenoti,true,11,7,7,https://spabali.co.id/spa-package,4,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,85,90,"address,phone,opening_hours",0,,true,true,true,true,
obs-9eb4eb37ad,Spa at Peppers Seminyak,spa at peppers seminyak,day_spa,Bali,Seminyak,Seminyak,,,,,62361730333,628113974208,spa@peppersseminyak.com,https://peppersseminyak.com,,,,"private_room,pool,gym,spa,parking",true,https://www.peppersseminyak.com/day-spa,website_form,true,7,0,3,https://www.peppersseminyak.com/day-spa,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,75,70,"address,opening_hours,prices",0,,true,,true,,
obs-d4c5481362,The Spa at The Samaya Seminyak,the spa at the samaya seminyak,day_spa,Bali,Seminyak,Seminyak,,,,,,,,https://thesamayaspabali.com,https://thesamayaspabali.com/spa-instagram.html,09:00 - 21:00,,"couples_room,jacuzzi",true,https://thesamayaspabali.com/spabooking/spabooking/booking.html,website_form,,10,7,10,https://thesamayaspabali.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,80,85,"address,phone",0,,true,true,true,true,
obs-0add32a9f6,COZY SPA BALI,cozy spa bali,day_spa,Bali,Kuta,Kerobokan,"Sunset Road, Kuta",,,page_text,6281238506622,6281238506622,,https://cozyspabali.com,,"Mon–Thu: 11:30 AM – 9:00 PM, Fri–Sun: 11:00 AM – 10:00 PM",,,,,whatsapp,true,16,16,16,https://cozyspabali.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,80,85,booking_url,0,,true,true,true,true,true
obs-af9256f314,Atman Spa Kerobokan,atman spa kerobokan,spa,Bali,Kerobokan,Kerobokan,"Jl. Taman Sari Asri No.9, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80117",,,page_text,6285111324517,6285111324517,hello@atmanspabali.com,https://atmanspabali.com,,"Daily, 11 AM – 9 PM",,,true,https://atmanspabali.com/,unknown,true,8,2,2,https://atmanspabali.com/kerobokan/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,90,,0,,true,true,true,true,
obs-8464717c43,Asha Wellness& Spa,asha wellness spa,day_spa,Bali,Kerobokan,Kerobokan,"Jl. Raya Semer No.987a, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361",,,page_text,,6287883393201,,https://asha-spa-wellness.com,,Daily: 10:00 AM – 10:00 PM,,"massage_beds,nail_art_stations,reflexology_chairs",true,https://wa.me/6287883393201,whatsapp,true,53,52,19,https://www.asha-spa-wellness.com/,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,100,phone,0,,true,true,true,true,
obs-edd7be93c8,2 aces massage and spa,2 aces massage and spa,massage,Bali,Parañaque,Kerobokan,"418 El Grande Avenue, Parañaque",,,page_text,6282145927457,,,https://corner.inc,,Monday: 9:00 AM – 11:00 PM,,,,,unknown,,1,0,1,https://www.corner.inc/guides/manila/manila/pure-bliss-best-full-service-spas-in-manila,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,60,55,"booking_url,prices",0,,true,,true,,
obs-4739e8d064,Deanna Spa & Café,deanna spa caf,day_spa,Bali,Seminyak,Kerobokan,"Jl Camplung Tanduk No.100X, Seminyak",,,page_text,6281999231518,6281999231518,info@deannadayspa.com,https://deannadayspa.com,https://www.instagram.com/deannaspaandcafe/,9AM–11PM,,,true,http://wa.me/+628199923151518,whatsapp,true,8,0,0,https://deannadayspa.com/,4,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,90,65,prices,0,,true,,true,,
obs-c0f5072e5c,Ortus Wellness,ortus wellness,day_spa,Bali,Sofia,Petitenget,"West Corniche Corniche Road, Abu Dhabi, United Arab Emirates",,,page_text,97125101215,,Lumahealthclub@hyatt.com,https://hyatt.com,https://www.instagram.com/grandhyattabudhabi/,Daily 6 a.m.–11 p.m.,,"sauna,hammam,shower,treatment_rooms,fitness_center",true,https://www.hyatt.com/grand-hyatt/en-US/auhgh-grand-hyatt-abu-dhabi-hotel-and-residences-emirates-pearl/lum-a-spa,unknown,,40,0,36,https://www.hyatt.com/en-US/spas/Ortus-Wellness/treatments,3,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,80,70,prices,0,,true,,true,,
obs-494e383462,Jari Menari Spa Seminyak Bali,jari menari spa seminyak bali,day_spa,Bali,Seminyak,Petitenget,"Seminyak, Bali",,,page_text,,,,https://jarimenari.com,,Daily 9am-9pm,,"private_room,garden",true,https://www.jarimenari.com/booking,website_form,,13,12,1,https://www.jarimenari.com/chinese-spa-menu,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,90,phone,0,,true,true,true,true,
obs-a463e0556a,Bali Gift Spa,bali gift spa,day_spa,Bali,Seminyak,Petitenget,,,,,6281936066898,6281936066898,,https://seminyakgiftspa.com,,Currently Open · Closes at 9 PM,,,true,https://seminyakgiftspa.com/book,website_form,true,0,0,0,https://seminyakgiftspa.com/,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,65,40,"address,services,prices",0,true,true,,,,
obs-168c5c5a7d,Lagoon Spa Seminyak,lagoon spa seminyak,wellness_spa,Bali,Seminyak,Petitenget,,,,,,,,https://lagoonspaseminyak.com,,,,,true,https://rsv.lagoonspaseminyak.com/?service_id=482,website_form,,2,2,2,https://www.lagoonspaseminyak.com/spa-treatments/foot-reflexology-1-5-hours/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,75,80,"address,phone,opening_hours",0,,true,true,true,true,
obs-ac4bd549ca,Padma Resort Legian,padma resort legian,day_spa,Bali,Legian,Legian,Padma Resort Legian,,,page_text,,,thespa.legian@padmahotels.com,https://padmaresortlegian.com,,"Open daily, 9AM – 9PM",,,true,https://padmaresortlegian.com/repository/spa-menu-070526.pdf,unknown,,1,1,1,https://padmaresortlegian.com/wellness/nature-hair-spa.php,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,80,80,phone,0,,true,true,true,true,
obs-a0800bae85,Usadha Spa,usadha spa,spa,Bali,Legian,Legian,,,,,,6285238476175,,https://legianbeachbali.com,,,,,true,https://legianbeachbali.com/wellness/#,website_form,true,1,0,0,https://legianbeachbali.com/wellness/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,75,55,"address,phone,opening_hours,prices",0,,true,,true,,
obs-8e80af4ce3,Anjali Spa,anjali spa,spa,Bali,Legian,Legian,,,,,,6281330988373,spa@astaginaresort.com,https://astaginaresort.com,,09.00 AM - 09.00 PM,,couples_room,,,unknown,true,4,4,4,https://astaginaresort.com/facilities/anjali-spa/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,60,70,"address,phone,booking_url",0,,true,true,true,true,true
obs-20d8fac616,Pullman Bali Legian Beach,pullman bali legian beach,resort_spa,Bali,Legian,Legian,,,,,,,,https://pullman-bali-legianbeach.com,,,,"hydropool,sauna,steam_room",true,https://all.accor.com/hotel/6556/index.en.shtml?utm_source=hotelwebsite_6556&utm_campaign=hotel_website_search&utm_medium=accor_regional_websites&merchantid=MS-6556&sourceid=SEO_GOOGLE,website_form,,2,0,2,https://www.pullman-bali-legianbeach.com/offers/wellness-and-spa-stay,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,65,60,"address,phone,opening_hours,prices",0,,true,,true,,
obs-a979d43f92,Glow Spa Mandira,glow spa mandira,day_spa,Bali,Legian,Legian,"Mandira Bali Resort, Jalan Padma, Legian, Bali, Indonesia",,,page_text,,,,https://ministryofvillas.com,,Daily 9am-9pm,,"couples_room,private_room",,,unknown,,2,2,2,https://www.ministryofvillas.com/affordable-spas-in-legian-bali/,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,60,65,"phone,booking_url",0,,true,,true,true,true
obs-6c5ed40f6b,Revitalize Massage,revitalize massage,massage,Bali,Legian,Legian,"Jl. Sriwijaya no. 368, Legian, Bali 80361 Indonesia",,,page_text,62361751215,6288219058170,reservation@rehatbali.com,https://rehatbali.com,,10.00 A.M - 22.00 P.M WITA,,,true,https://www.rehatbali.com/book-online,unknown,true,4,1,4,https://www.rehatbali.com/service-page/revitalize-massage,5,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,90,,1,,true,true,true,true,
obs-5c2781d12d,Glow Spa Bali,glow spa bali,day_spa,Bali,Legian,Legian,Bali Mandira Beach Resort,,,page_text,6281246341738,6341738202020,,https://balimandira.com,,,,,,,whatsapp,true,65,65,50,https://www.balimandira.com/spa-treatments/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,75,80,"opening_hours,booking_url",0,,true,true,true,true,true
obs-7c29a005ce,Body Worship Bali,body worship bali,wellness_spa,Bali,Kuta,Legian,,,,,,,,https://bodyworshipbali.com,https://www.instagram.com/bodyworshipwellness?igsh=MTN0ZjhjYnNjMjlkZw%3D%3D&utm_source=qr,,,,,,unknown,,75,75,51,https://bodyworshipbali.com/our-services/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,55,"address,phone,opening_hours,booking_url",0,,true,,true,true,true
obs-7e59432a5b,Yes Spa Bali & Yes Hair Bliss,yes spa bali yes hair bliss,day_spa,Bali,Kuta,Legian,"Jalan Legian Kuta, #360 | Legian, Kuta, Bali",,,page_text,6281139617677,,yesspakuta@yesspabali.com,https://yesspabali.com,https://www.instagram.com/yesspabali/,Daily: 9am - 8pm,,parking,true,https://yesspabali.com/book-an-appointment,website_form,,59,59,57,https://yesspabali.com/services,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,100,,0,,true,true,true,true,
obs-2b55540c7b,Lux Day Spa,lux day spa,day_spa,Bali,Legian,Legian,"Jln Legian No.168a, Legian, Kuta, Badung Regency, Bali 80361",,,page_text,2881038480672,2881038480672,,https://luxspaday.com,,Every Day: 9am – 10pm,,,true,https://luxspaday.com/#jk1,website_form,true,5,5,0,https://luxspaday.com/,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,85,,0,,true,true,true,true,
obs-04dfebe3de,Th home service spa and massage,th home service spa and massage,wellness_spa,Bali,Sharjah,Legian,Al Gulf sky building - Gần SHAMS AL SABAH GEN. TR. LLC landmark emirates cafeteria - 405 - Jamal Abdul Naser St - Al Majaz 2 - Al Majaz - Sharjah,,,page_text,,,support@salonist.io,https://salonist.io,,,true,,true,https://salonist.io/cs/s/ALOESPA,unknown,,7,3,3,https://salonist.io/cs/s/Thhomeservicespaandmassage,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,75,75,"phone,opening_hours",0,,true,true,true,true,
obs-135522295b,Bali Green Spa,bali green spa,day_spa,Bali,Kuta,Kuta,"Pertokoan Sunset Permai 3 – Jalan Sunset Road, Kuta, Bali",,,page_text,,,,https://baligreenspa.com,,Every Day 10:00 – 22:00,,,true,https://baligreenspa.com/booking-form,website_form,,10,10,9,https://baligreenspa.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,90,phone,0,,true,true,true,true,
obs-b3227bc8fc,Bhava Spa,bhava spa,day_spa,Bali,Kuta,Kuta,"Jalan Kartika Plaza, Gang Puspa Ayu No. 99 Kuta, Bali 80361 Indonesia",,,page_text,62361755380,2895410912768,guestexperience@bhavaspa.com,https://bhavaspa.com,,10:00 A.M. – 10:00 P.M. WITA,,,,,website_form,true,0,0,0,https://www.bhavaspa.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,55,30,"booking_url,services,prices",0,true,true,,,,
obs-50a5415ae2,Glory Massage Bali,glory massage bali,massage,Bali,Kuta,Kuta,"Jalan. Kubu Anyar No.46, Kuta",,,page_text,,6281246509078,,https://glorybalimassage.com,https://www.instagram.com/glorymassagebali.id/,Daily 9AM - 11.45PM,,"parking,shower,storage locker",,,unknown,true,9,0,0,https://glorybalimassage.com/,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,60,40,"phone,booking_url,prices",0,,true,,true,,
obs-e1d76072e8,Kokuo Family Massage & Reflexology,kokuo family massage reflexology,day_spa,Bali,Kec Kuta,Kuta,"Jl. Kartika Plaza, 1st Floor, Discovery Mall Bali",,,page_text,62361769500,6281113803018,callcenter@kokuo.co.id,https://lokasi.kokuo.co.id,,"Tue-Sun 10:00 AM - 11:00 PM, Mon 10:00 AM - 10:00 PM",,,,,unknown,true,4,0,0,https://lokasi.kokuo.co.id/kokuo-family-massage-reflexology-bali-discovery-massage-therapy-kec-kuta-badung-525735/Home,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,60,40,"booking_url,prices",0,,true,,true,,
obs-9c26db1a8a,Location 1,location 1,reflexology,Bali,Sanur,Sanur,"Jalan Danau Tamblingan, Sanur, Bali 80228, Indonesia",,,page_text,623618497800,6282145111135,spa@mayasanur.com,https://spaatmaya.com,https://www.instagram.com/spaatmaya,Monday - Sunday 10.00 - 21.00,,,true,http://wa.me/+6282145111135,unknown,true,1,1,1,https://www.spaatmaya.com/service-page/reflexology-massage,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,90,,0,,true,true,true,true,
obs-83ecccba2d,The Nest Beachside Spa,the nest beachside spa,day_spa,Bali,Sanur,Sanur,"Sanur, Bali",,,page_text,6281139605767,,hello@thenestbeachsidespa.com,https://thenestbeachsidespa.com,,Daily 9am-8pm,,,,,unknown,,36,36,33,https://www.thenestbeachsidespa.com/spa-menu,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,70,75,booking_url,0,,true,true,true,true,true
obs-54e837703c,The Nest Boutique Spa,the nest boutique spa,day_spa,Bali,"Sanur, Bali",Sanur,,,,,628113705337,,hello@thenestboutiquespa.com,https://thenestboutiquespa.com,,Daily 9am-8pm,,,,,unknown,,79,79,73,https://www.thenestboutiquespa.com/spa-menu,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,60,70,"address,booking_url",0,,true,true,true,true,true
obs-a86bda216f,Sari Day Spa,sari day spa,day_spa,Bali,Sanur,Sanur,"Jl. Batur Sari, Sanur, Bali",,,page_text,,,,https://saridayspa.com,,,,,true,https://saridayspa.com/spa-menu/,unknown,,39,28,28,https://saridayspa.com/spa-menu,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,75,75,"phone,opening_hours",0,,true,true,true,true,
obs-1bc4c199bd,Koa Spa,koa spa,day_spa,Bali,Sanur,Sanur,"Jln Danau Tamblingan 77a, Sanur, Bali, Indonesia",,,page_text,6282359053384,6282359053384,info@koashala.com,https://koashala.com,https://www.instagram.com/koashala/?hl=en,"Spa open everyday - 9am to 9pm, Yoga open everyday - 7.15am to 6.15Pm",,,,,unknown,true,12,12,3,https://www.koashala.com/spa,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,70,75,booking_url,0,,true,true,true,true,true
obs-ea01f95e1c,The Lotus Spa,the lotus spa,wellness_spa,Bali,Seminyak,Denpasar,"Harris Seminyak, Liberta Seminyak Hotel, Maison Aurelia Sanur, Kokonut Suites, Nikhila Hotel, The Haven Seminyak, Harris Tuban, Body & Mind Day Spa, Neo Denpasar, Kamaniiya Hotel, Santika Siligita Hotel",,,page_text,628172822999,628172822999,thebodyspa99@gmail.com,https://thelotuspabali.com,https://www.instagram.com/the.lotus_spa,Daily 09:00 AM - 09:00 PM,true,,,,unknown,true,26,26,26,https://thelotuspabali.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,70,75,booking_url,0,,true,true,true,true,true
obs-a38a08e667,Bali Orchid Spa,bali orchid spa,day_spa,Bali,Kuta,Denpasar,Jl. Bypass Ngurah Rai Suwung Kauh No.108,,,page_text,,6281239778778,,https://baliorchidspa.com,,10:00 - 22:00,,,true,https://baliorchidspa.com/booking/,website_form,true,10,9,9,https://baliorchidspa.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,100,phone,0,,true,true,true,true,
obs-04f66b7ad2,RPS Spa Bali,rps spa bali,wellness_spa,Bali,Denpasar,Denpasar,"Jl. Gn. Soputan Gg. Segina No.32, Pemecutan Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80361",,,page_text,628135996933,628213162728,cs.24.hour.service@rspabali.com,https://rspabali.com,,Open Daily 12:00 PM – 02:00 AM,,,,,unknown,true,6,0,0,https://rspabali.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,60,40,"booking_url,prices",0,,true,,true,,
obs-ea07ff7450,Serene Bali Spa,serene bali spa,day_spa,Bali,Bali,Denpasar,"Jl. Raya Nusa Dua Selatan, Benoa, Kec. Kuta Selatan, Badung, Bali 80363",,,page_text,62811382231,62811382231,booking@serenebalispa.com,https://serenebalispa.com,https://www.instagram.com/serenebalispa/,,,"private_room,couples_room",,,unknown,true,13,1,1,https://www.serenebalispa.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,65,70,"opening_hours,booking_url",0,,true,true,true,true,true
obs-a0173cdaa5,Spa Spa Bali,spa spa bali,wellness_spa,Bali,Denpasar,Denpasar,,,,,,,,https://sparsabali.com,,,,,,,unknown,,9,0,0,https://sparsabali.com/index.php/body-treatments-menu,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,35,20,"address,phone,opening_hours,booking_url,prices",0,,true,,true,,
